,Unnamed: 0,cty_name,iso3numeric,id,year,eiacty,oil_prod32_14,oil_price_2000,oil_value_nom,oil_value_2000,oil_value_2014,gas_prod55_14,gas_price_2000_mboe,gas_price_2000,gas_price_nom,gas_value_nom,gas_value_2000,gas_value_2014,oil_gas_value_nom,oil_gas_value_2000,oil_gas_value_2014,oil_gas_valuePOP_nom,oil_gas_valuePOP_2000,oil_gas_valuePOP_2014,oil_exports,net_oil_exports,net_oil_exports_mt,net_oil_exports_value,net_oil_exports_valuePOP,gas_exports,net_gas_exports_bcf,net_gas_exports_mboe,net_gas_exports_value,net_gas_exports_valuePOP,net_oil_gas_exports_valuePOP,population,pop_maddison,sovereign,mult_nom_2000,mult_nom_2014,mult_2000_2014,oil_price_nom
12115,7151,Burkina Faso,854,BFA,1934,Burkina Faso,0.0,12.71579,0.0,0.0,0.0,,0.0,,0.06,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0,12.853008,17.66997504,1.3747735192,1.0
12116,7152,Canada,124,CAN,1985,Canada,72000000.0,43.43477,14545065600.0,23277512047.5836,32001307155.0335,756.4132606975,27598504.3500577,5.0977995781,2.51,13044390906.1561,20875874665.8,28699599679.9235,27589456506.1561,44153386713.3836,60700906834.957,1063.7404567957,1702.3801734222,2340.3871819702,380.75641,97.24567,4842834.366,1541702808.13025,59.4419701235,,,,,,,25936267.0,25941600.0,1,1.6003717472,2.2001486989,1.3747735192,27.56
12117,7153,Ireland,372,IRL,1976,Ireland,0.0,38.23404,0.0,0.0,0.0,0.0,17871229.028872,3.3010464135,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,3227800.0,3227800.0,1,3.025554,4.15945152,1.3747735192,12.8
12118,7154,Sudan including South Sudan,736,SDN,1954,Sudan,,12.21305,,,,,0.0,,0.1,,,,,,,,,,,,,,,,,,,,,8983729.0,8983729.0,0,6.400674,8.79947712,1.3747735192,1.93
12119,7155,Senegal,686,SEN,1967,Senegal,0.0,9.161955,0.0,0.0,0.0,0.0,15656296.5687308,2.8919198312,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,3965841.0,3965841.0,1,5.153946,7.08550848,1.3747735192,1.8
12120,7156,Switzerland,756,CHE,2008,Switzerland,0.0,77.7856254495,0.0,0.0,0.0,0.0,38316711.6296489,7.0775906513,7.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.65434,-5261586.132,-2999711955.20038,-395.6610224863,0.0,-121.09514,-22.6213301458,-866774983.875906,-114.3273359268,-509.9883584131,7581520.0,7581520.0,1,0.7998030682,1.0995480788,1.3747735192,97.2559728
12121,7157,East Timor,626,TMP,1933,Timor-Leste (East Timor),,8.815239,,,,,0.0,,0.06,,,,,,,,,,,,,,,,,,,,,470000.0,470000.0,0,13.280064,18.25708032,1.3747735192,0.67
12122,7158,Kazakhstan,398,KAZ,1943,Kazakhstan,,11.81433,,,,,0.0,,0.05,,,,,,,,,,,,,,,,,,,,,,,0,9.951438,13.68097344,1.3747735192,1.2
12123,7159,Slovenia,705,SVN,1960,Slovenia,,10.91287,,,,,15656296.5687308,2.8919198312,0.14,,,,,,,,,,,,,,,,,,,,,1557756.0,1557756.0,0,5.808306,7.98510528,1.3747735192,1.9
12124,7160,Albania,8,ALB,1991,Albania,845000.0,24.95484,123897967.42102,156646328.853889,215353224.782545,0.8029096373,19477222.3879517,3.5976940928,1.64,12369087.285027,15638449.5630077,21499326.3400012,136267054.706047,172284778.416896,236852551.122546,41.4778116781,52.441109919,72.0946492322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3285300.0,3294227.0,1,1.2643171806,1.7381497797,1.3747735192,20.0033852
12125,7161,Burundi,108,BDI,1962,Burundi,0.0,10.12409,0.0,0.0,0.0,0.0,17292025.8923537,3.1940601266,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,2961915.0,2961915.0,1,5.689488,7.82175744,1.3747735192,1.8
12126,7162,South Africa,710,ZAF,1980,South Africa,0.0,75.97401,0.0,0.0,0.0,0.0,30804095.0090108,5.6899135021,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,29251588.0,29251588.0,1,2.0898058252,2.8730097087,1.3747735192,36.83
12127,7163,Australia,36,AUS,2014,Australia,17646527.91,71.9725878669,12798572082.2945,9309585836.42163,12798572082.2945,413.9388,17121245.3749253,3.1625147632,4.3477415504,9743223073.72557,7087147765.00213,9743223073.72557,22541795156.0201,16396733601.4238,22541795156.0201,959.6036137829,698.0085086063,959.6036137829,,,,,,,,,,,,23490736.0,,1,0.7273925385,1.0,1.3747735192,98.9460079051
12128,7164,Argentina,32,ARG,1968,Argentina,17100000.0,8.797903,225617400.0,1116198316.7244,1534519887.96787,35.7901127256,14955265.6366302,2.7624303797,0.16,108190324.790098,535250642.976,735848410.078783,333807724.790098,1651448959.7004,2270368298.04666,14.3648554769,71.06733569,97.7014911841,,,,,,,,,,,,23237806.0,23260514.0,1,4.947306,6.80142528,1.3747735192,1.8
12129,7165,Sweden,752,SWE,1945,Sweden,,9.933396,,,,,0.0,,0.05,,,,,,,,,,,,,,,,,,,,,6635000.0,6635000.0,1,9.560544,13.14358272,1.3747735192,1.05
12130,7166,Slovenia,705,SVN,1959,Slovenia,,12.14371,,,,,14721586.7556743,2.7192668776,0.13,,,,,,,,,,,,,,,,,,,,,1548561.0,1548561.0,0,5.901294,8.11294272,1.3747735192,2.08
12131,7167,Honduras,340,HND,1951,Honduras,,11.19891,,,,,0.0,,0.07,,,,,,,,,,,,,,,,,,,,,1474191.0,1474191.0,1,6.622812,9.10486656,1.3747735192,1.71
12132,7168,Greece,300,GRC,1982,Greece,986000.0,58.02282,238286718.6,425212154.848912,584570410.512846,1.1329476113,35532558.811195,6.56332173,2.46,22559552.3594367,40256527.63,55343608.1592084,260846270.959437,465468682.478912,639914018.672054,26.6314805813,47.5227042084,65.3329553047,,,,,,,,,,,,9794659.0,9786480.0,1,1.7844559585,2.4532227979,1.3747735192,32.97
12133,7169,Jordan,400,JOR,1951,Jordan,,11.19891,,,,,0.0,,0.07,,,,,,,,,,,,,,,,,,,,,584172.0,584172.0,1,6.622812,9.10486656,1.3747735192,1.71
12134,7170,Eritrea,232,ERI,1995,Eritrea,0.0,19.09535,0.0,0.0,0.0,0.0,12891668.5059285,2.381257384,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.1,-702180.0,-98274218.775,-27.5663775809,0.0,0.0,0.0,0.0,0.0,-27.5663775809,3565003.0,3565003.0,1,1.1299212598,1.5533858268,1.3747735192,17.0166797
12135,7171,Bahrain,48,BHR,1971,Bahrain,3735792.0,9.413323,61338716.0064,260471913.262809,358089888.839631,4.7888976364,14018642.7165789,2.5894240506,0.18,15809396.873055,67133844.9703782,92293832.3049214,77148112.879455,327605758.233187,450383721.144552,338.7864555854,1438.6404218936,1977.8047556179,,,,,,,,,,,,227719.0,225375.0,1,4.246452,5.83790976,1.3747735192,2.24
12136,7172,Albania,8,ALB,1946,Albania,136612.0,9.768706,1121529.8752,9878468.78665785,13580657.297783,,0.0,,0.05,,,,1121529.8752,9878468.78665785,13580657.297783,0.9718629768,8.5601982553,11.7683338802,,,,,,,,,,,,1154000.0,1154000.0,1,8.80803,12.1090464,1.3747735192,1.12
12137,7173,Portugal,620,PRT,1936,Portugal,,13.38321,,,,,0.0,,0.06,,,,,,,,,,,,,,,,,,,,,7305000.0,7305000.0,1,12.420786,17.07576768,1.3747735192,1.09
12138,7174,Madagascar,450,MDG,1966,Madagascar,0.0,9.413322,0.0,0.0,0.0,0.0,16123642.9091083,2.9782447257,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,6200000.0,6200000.0,1,5.30376,7.2914688,1.3747735192,1.8
12139,7175,"Bahamas, The",44,BHS,1996,"Bahamas, The",0.0,22.48449,0.0,0.0,0.0,0.0,12412518.0098546,2.2927521097,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278571.0,278571.0,1,1.0975143403,1.508833652,1.3747735192,20.6684884
12140,7176,Cameroon,120,CMR,1959,Cameroon,,12.14371,,,,,14721586.7556743,2.7192668776,0.13,,,,,,,,,,,,,,,,,,,,,5522218.0,5522218.0,0,5.901294,8.11294272,1.3747735192,2.08
12141,7177,Liberia,430,LBR,1946,Liberia,,9.768706,,,,,0.0,,0.05,,,,,,,,,,,,,,,,,,,,,,,1,8.80803,12.1090464,1.3747735192,1.12
12142,7178,Malta,470,MLT,1991,Malta,0.0,24.95484,0.0,0.0,0.0,0.0,19477222.3879517,3.5976940928,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362579.0,362579.0,1,1.2643171806,1.7381497797,1.3747735192,20.0033852
12143,7179,Belize,84,BLZ,2011,Belize,199200.0,85.1707083947,162448303.841328,124360817.472633,170967958.682935,0.0,16370738.5472927,3.0238864759,3.95,0.0,0.0,0.0,162448303.841328,124360817.472633,170967958.682935,455.5476832342,348.7403742923,479.4390316403,4.0,4.0,199200.0,124349234.256292,348.7078919133,0.0,0.0,0.0,0.0,0.0,348.7078919133,356600.0,,1,0.76554088,1.0524453296,1.3747735192,111.255598
12144,7180,Malawi,454,MWI,1941,Malawi,,13.17518,,,,,0.0,,0.05,,,,,,,,,,,,,,,,,,,,,,,0,11.688936,16.06963968,1.3747735192,1.14
12145,7181,Cambodia,116,KHM,1967,Cambodia,0.0,9.161955,0.0,0.0,0.0,0.0,15656296.5687308,2.8919198312,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,6960524.0,6960524.0,1,5.153946,7.08550848,1.3747735192,1.8
12146,7182,Latvia,428,LVA,1967,Latvia,,9.161955,,,,,15656296.5687308,2.8919198312,0.16,,,,,,,,,,,,,,,,,,,,,2301371.0,2301371.0,0,5.153946,7.08550848,1.3747735192,1.8
12147,7183,Indonesia,360,IDN,1952,Indonesia,8537568.0,10.95621,107012438.5824,693796953.434431,953813679.258151,,0.0,,0.08,,,,107012438.5824,693796953.434431,953813679.258151,1.1383529229,7.3803176556,10.146265276,,,,,,,,,,,,94006381.0,84945647.0949604,1,6.48333,8.9131104,1.3747735192,1.71
12148,7184,Turkey,792,TUR,1970,Turkey,3542000.0,7.879107,46733148.0,207141313.723344,284772392.831647,0.0,14359329.9523663,2.6523533755,0.17,0.0,0.0,0.0,46733148.0,207141313.723344,284772392.831647,1.3208255743,5.8544642585,8.0485624315,,,,,,,,,,,,35381771.0,35758382.0,1,4.432428,6.09358464,1.3747735192,1.8
12149,7185,Ecuador,218,ECU,1976,Ecuador,9488000.0,38.23404,890202112.0,2693354560.77005,3702752527.86561,2.6378242376,17871229.028872,3.3010464135,0.58,15581001.3928028,47141161.088,64808419.9264157,905783113.392803,2740495721.85805,3767560947.79202,127.2815500412,385.0972028533,529.4214367868,,,,,,,,,,,,7116374.0,7072687.0,1,3.025554,4.15945152,1.3747735192,12.8
12150,7186,Bulgaria,100,BGR,1983,Bulgaria,300000.0,50.38642,64980450.0,112345717.771084,154449917.783133,0.3488147823,31265639.2099653,5.7751666667,2.59,6307952.07169339,10905917.136,14993166.0807671,71288402.0716934,123251634.907084,169443083.8639,7.9855106133,13.8062743736,18.9805004071,,,,,,,,,,,,8927219.0,8910284.0,1,1.7289156627,2.3768674699,1.3747735192,29.55
12151,7187,Indonesia,360,IDN,1987,Indonesia,69800000.0,27.45986,9431992948.3796,14297440015.0613,19655741924.5387,216.84864008,16601063.0427361,3.0664303797,1.67,2374858760.26656,3599917944.69984,4949071861.53579,11806851708.6462,17897357959.7612,24604813786.0745,69.7098538637,105.6693383391,145.2714081362,799.72657,716.97836,35705522.328,7186165766.8498,42.428462541,,,,,,,169371345.0,169990207.989715,1,1.5158450704,2.083943662,1.3747735192,18.4350394
12152,7188,Suriname,740,SUR,1981,Suriname,0.0,67.14143,0.0,0.0,0.0,0.0,34697136.395785,6.4090084388,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,352510.0,352510.0,1,1.8943894389,2.6043564356,1.3747735192,35.93
12153,7189,Vietnam,704,VNM,1960,Vietnam,0.0,10.91287,0.0,0.0,0.0,,15656296.5687308,2.8919198312,0.14,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,31656282.0,31656282.0,0,5.808306,7.98510528,1.3747735192,1.9
12154,7190,Mauritania,478,MRT,1977,Mauritania,0.0,39.04015,0.0,0.0,0.0,0.0,22498960.609321,4.1558481013,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1455644.0,1455644.0,1,2.839578,3.90377664,1.3747735192,13.92
12155,7191,East Timor,626,TMP,1935,Timor-Leste (East Timor),,12.03969,,,,,0.0,,0.06,,,,,,,,,,,,,,,,,,,,,468000.0,468000.0,0,12.537882,17.23674816,1.3747735192,0.97
12156,7192,Namibia,516,NAM,1938,Namibia,,13.66059,,,,,0.0,,0.05,,,,,,,,,,,,,,,,,,,,,,,0,12.214146,16.79168448,1.3747735192,1.13
12157,7193,Israel,376,ISR,1953,Israel,,12.27372,,,,,0.0,,0.09,,,,,,,,,,,,,,,,,,,,,1667098.0,1667098.0,1,6.43167,8.8420896,1.3747735192,1.93
12158,7194,Lesotho,426,LSO,2003,Lesotho,0.0,26.54107,0.0,0.0,0.0,0.0,32052805.6429692,5.9205664557,4.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2107433.0,2107433.0,1,0.9358695652,1.2866086957,1.3747735192,28.8307031
12159,7195,Togo,768,TGO,2000,Togo,0.0,28.50001,0.0,0.0,0.0,0.0,20051474.2893522,3.7037658228,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4711655.0,4711655.0,1,1.0,1.3747735192,1.3747735192,28.4954492
12160,7196,Iraq,368,IRQ,1950,Iraq,6793169.0,12.08303,85147618.1967,608637048.117612,836738096.534094,,0.0,,0.07,,,,85147618.1967,608637048.117612,836738096.534094,15.1754967769,108.4747848223,149.1282616707,,,,,,,,,,,,5610862.0,5163443.0,1,7.148022,9.82691136,1.3747735192,1.71
12161,7197,United Kingdom,826,GBR,1942,United Kingdom,82650.0,12.42108,720931.155,7612531.22871612,10465506.3470461,,0.0,,0.05,,,,720931.155,7612531.22871612,10465506.3470461,0.0148952718,0.1572837031,0.21622947,,,,,,,,,,,,48400000.0,48400000.0,1,10.559304,14.51665152,1.3747735192,1.19
12162,7198,Syrian Arab Republic,760,SYR,1945,Syria,,9.933396,,,,,0.0,,0.05,,,,,,,,,,,,,,,,,,,,,,,0,9.560544,13.14358272,1.3747735192,1.05
12163,7199,Japan,392,JPN,1935,Japan,,12.03969,,,,,0.0,,0.06,,,,,,,,,,,,,,,,,,,,,69238000.0,69238000.0,1,12.537882,17.23674816,1.3747735192,0.97
12164,7200,South Sudan,728,SSD,1968,,,8.797903,,,,0.0,14955265.6366302,2.7624303797,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,3484292.0,,0,4.947306,6.80142528,1.3747735192,1.8
12165,7201,Peru,604,PER,2005,Peru,3757626.63,47.25731,1501696350.88729,1324076352.39525,1820305106.62393,36.5477293185,48773200.8760436,9.0090390295,7.33,2021672270.19837,1782549743.61577,2450602184.11512,3523368621.08567,3106626096.01102,4270907290.73905,125.9857855519,111.0842410242,152.7156729565,12.8124,-69.8476,-3478410.48,-1204795535.37394,-43.0801111882,0.0,0.0,0.0,0.0,0.0,-43.0801111882,27966398.0,28051000.0,1,0.8817204301,1.2121658986,1.3747735192,54.5210895
12166,7202,Belgium,56,BEL,2005,Belgium,0.0,47.25731,0.0,0.0,0.0,0.0,48773200.8760436,9.0090390295,7.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.50521,-649.27671,-32333980.158,-11199320827.4913,-1080.5578513166,0.0,-613.38624,-114.584389117,-5588647427.6608,-539.2163461712,-1619.7741974878,10364388.0,10364388.0,1,0.8817204301,1.2121658986,1.3747735192,54.5210895
12167,7203,Moldova,498,MDA,1995,Moldova,0.0,19.09535,0.0,0.0,0.0,0.0,12891668.5059285,2.381257384,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.44,-9.2357014692,-119063601.760391,-26.8584709588,-26.8584709588,4433000.0,4433000.0,1,1.1299212598,1.5533858268,1.3747735192,17.0166797
12168,7204,United Arab Emirates,784,ARE,2012,United Arab Emirates,139619606.688,83.7544654913,114284081853.142,85715301336.7558,117839126464.914,544.2577019456,10800827.7291659,1.9950521355,2.66,7837706748.50795,5878433678.98581,8081514956.03011,122121788601.65,91593735015.7416,125920641420.944,13265.9589855894,9949.7292495383,13678.6242951144,2180.88612,2180.88612,108608128.776,66670517216.4351,7242.3468168015,268.394,-389.1713,-72.6996348538,-785216232.029377,-85.2971975615,7157.0496192399,9205651.0,,1,0.7500195998,1.0311070847,1.3747735192,111.669702381
12169,7205,United Kingdom,826,GBR,1959,United Kingdom,84836.0,12.14371,1293443.5904,7632990.89936598,10493633.7604663,,14721586.7556743,2.7192668776,0.13,,,,1293443.5904,7632990.89936598,10493633.7604663,0.0248389663,0.1465820428,0.2015171108,,,,,,,,,,,,52073165.0,51956000.0,1,5.901294,8.11294272,1.3747735192,2.08
12170,7206,Romania,642,ROM,2011,Romania,4325827.2,85.1707083947,3527727366.21828,2700619512.23571,3712740190.75861,69.9948390017,16370738.5472927,3.0238864759,3.95,1496807340.97331,1145867208.95712,1575307895.35233,5024534707.19159,3846486721.19282,5288048086.11094,234.9011083306,179.8264011778,247.2205743857,1.58344,-110.89656,-5522648.688,-3447475579.41423,-161.1723038529,0.0,-111.5954,-20.8467192503,-341276190.415126,-15.9549411134,-177.1272449663,21390000.0,,1,0.76554088,1.0524453296,1.3747735192,111.255598
12171,7207,Somalia,706,SOM,1978,Somalia,0.0,36.53513,0.0,0.0,0.0,0.0,20099450.444168,3.7126276371,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,4679501.0,4679501.0,1,2.6411042945,3.6309202454,1.3747735192,14.02
12172,7208,Italy,380,ITA,1990,Italy,4670000.0,30.875,812160927.27133,1070039109.99329,1471061432.88834,105.6755352285,17577255.8683605,3.2467457806,1.71,1409833971.95803,1857485921.73813,2553622457.42507,2221994899.22936,2927525031.73142,4024683890.31341,39.2401628197,51.6997401496,71.0754337053,53.38767,-1698.07307,-84564038.886,-19136222203.2313,-337.9433837893,1.0,-1075.0,-200.8167289516,-3529807027.43014,-62.3359677947,-400.279351584,56625527.0,56742886.0,1,1.3175210406,1.8112930375,1.3747735192,23.7258203
12173,7209,Gabon,266,GAB,1987,Gabon,7730000.0,27.45986,1044545923.93946,1583369789.63358,2176774857.83215,11.6362650184,16601063.0427361,3.0664303797,1.67,127436749.916767,193174369.152,265571007.291335,1171982673.85623,1776544158.78558,2442345865.12348,1349.9973781284,2046.3868707192,2813.3184798292,145.139,145.139,7227922.2,1454706266.4971,1675.6644014679,,,,,,,868137.0,880916.0,1,1.5158450704,2.083943662,1.3747735192,18.4350394
12174,7210,Bahrain,48,BHR,2002,Bahrain,1832640.0,23.71533,336143681.003257,321756208.275491,442341914.763686,81.4737287155,19291137.0404127,3.56332173,2.95,1642001067.16211,1571720865.84389,2160760225.87932,1978144748.16537,1893477074.11938,2603102140.64301,2838.8744473575,2717.366202529,3735.7630971074,0.0,-220.26,-10968948.0,-1906591583.817,-2736.1870934191,0.0,0.0,0.0,0.0,0.0,-2736.1870934191,696806.0,656397.0,1,0.9571984436,1.3159310728,1.3747735192,25.0232558
12175,7211,Peru,604,PER,1945,Peru,1877596.0,9.933396,14450917.614,138158633.689022,189936831.039514,,0.0,,0.05,,,,14450917.614,138158633.689022,189936831.039514,2.0614718422,19.7087922524,27.0951256832,,,,,,,,,,,,7010000.0,7010000.0,1,9.560544,13.14358272,1.3747735192,1.05
12176,7212,Niger,562,NER,1957,Niger,,11.47628,,,,,12852184.2618626,2.373964135,0.11,,,,,,,,,,,,,,,,,,,,,3692184.0,3692184.0,0,6.111378,8.40176064,1.3747735192,1.9
12177,7213,Poland,616,POL,1948,Poland,141940.0,14.06798,2070436.198,14799523.4929003,20345992.9942814,,0.0,,0.07,,,,2070436.198,14799523.4929003,20345992.9942814,0.086340125,0.6171611131,0.8484567554,,,,,,,,,,,,23980000.0,23980000.0,1,7.148022,9.82691136,1.3747735192,1.99
12178,7214,Bolivia,68,BOL,2005,Bolivia,2526559.674,47.25731,1009713262.21008,890284811.841149,1223939983.83291,96.9108562616,48773200.8760436,9.0090390295,7.33,5360715821.15778,4726652659.51546,6498076910.58683,6370429083.36786,5616937471.35661,7722016894.41974,693.1418595393,611.1573385185,840.2029250379,4.35784,4.35784,217020.432,75168025.470796,8.1787434207,361.6256,361.6256,67.5539256718,3294821186.7555,358.4968067849,366.6755502056,9190657.0,9072000.0,1,0.8817204301,1.2121658986,1.3747735192,54.5210895
12179,7215,German Democratic Republic (East Germany),278,DDR,1976,,53484.0,38.23404,5018067.39287671,15182433.8727877,20872408.0447635,57.8588,17871229.028872,3.3010464135,0.58,341758192.428791,1034007866.1357,1421526632.97039,346776259.821667,1049190300.00848,1442399041.01515,20.6586595867,62.5038901471,85.9286930189,,,,,,,,,,,,16786000.0,,1,3.025554,4.15945152,1.3747735192,12.8
12180,7216,Bangladesh,50,BGD,1992,Bangladesh,30000.0,23.38595,4248651.96834,5214667.63327261,7168986.97346357,32.7570701327,15418014.8094531,2.8479061181,1.74,411488813.220244,505048992.42,694327980.659357,415737465.188584,510263660.053273,701496967.63282,3.8183162977,4.6864865749,6.4428576411,0.0,-20.30437,-1011157.626,-173315498.284548,-1.5918060005,0.0,0.0,0.0,0.0,0.0,-1.5918060005,108879787.0,116560640.0,1,1.2273699216,1.6873556664,1.3747735192,19.3208366
12181,7217,"Gambia, The",270,GMB,2001,"Gambia, The",0.0,23.698,0.0,0.0,0.0,0.0,20814444.2019471,3.8446962025,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1412663.0,1412663.0,1,0.9723320158,1.3367363072,1.3747735192,24.4438911
12182,7218,Chad,148,TCD,1971,Chad,0.0,9.413323,0.0,0.0,0.0,0.0,14018642.7165789,2.5894240506,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,3806002.0,3806002.0,1,4.246452,5.83790976,1.3747735192,2.24
12183,7219,"Korea, Dem. Rep.",408,PRK,1948,"Korea, North",,14.06798,,,,,0.0,,0.07,,,,,,,,,,,,,,,,,,,,,,,1,7.148022,9.82691136,1.3747735192,1.99
12184,7220,Kyrgyz Republic,417,KGZ,1999,Kyrgyzstan,77000.0,18.55794,10142491.611098,10483415.698866,14412322.2931866,0.1707301269,11295988.7923191,2.0865147679,2.19,1865848.0195122,1928565.6,2651340.91685018,12008339.6306102,12411981.298866,17063663.2100368,2.4699374924,2.5529606014,3.5097426303,0.0,-1.3,-64740.0,-8805742.53,-1.8112107329,0.0,-67.0985,-12.5344198024,-141588665.605939,-29.1226901001,-30.933900833,4861799.0,4796574.0,1,1.0336134454,1.4209843938,1.3747735192,17.9700778
12185,7221,Brazil,76,BRA,1949,Brazil,14891.0,12.70712,194288.8334,1402832.60108436,1928577.1117904,,0.0,,0.06,,,,194288.8334,1402832.60108436,1928577.1117904,0.0038269187,0.0276316768,0.0379872976,,,,,,,,,,,,50769000.0,50769000.0,1,7.220346,9.92634048,1.3747735192,1.78
12186,7222,Sweden,752,SWE,1999,Sweden,0.0,18.55794,0.0,0.0,0.0,0.0,11295988.7923191,2.0865147679,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88,-395.08021,-19674994.458,-2676134313.8141,-302.4540853228,0.0,-31.85413,-5.9505508746,-67217355.9876616,-7.5968398963,-310.0509252191,8848068.0,8858000.0,1,1.0336134454,1.4209843938,1.3747735192,17.9700778
12187,7223,"Egypt, Arab Rep.",818,EGY,2000,Egypt,38800000.0,28.50001,8104219734.2768,8104219734.27677,11141466684.1681,111.7839417862,20051474.2893522,3.7037658228,3.68,2241432834.68813,2241432834.68813,3081462506.11342,10345652568.9649,10345652568.9649,14222929190.2816,153.0222482824,153.0222482824,210.3709347816,220.0,220.0,10956000.0,2288550803.0,33.8498888155,0.0,0.0,0.0,0.0,0.0,33.8498888155,67608813.0,70512306.0,1,1.0,1.3747735192,1.3747735192,28.4954492
12188,7224,Liberia,430,LBR,1954,Liberia,,12.21305,,,,,0.0,,0.1,,,,,,,,,,,,,,,,,,,,,905784.0,905784.0,1,6.400674,8.79947712,1.3747735192,1.93
12189,7225,Ukraine,804,UKR,2013,Ukraine,2151945.15,80.3195300542,1713953158.71666,1266940825.69319,1741756697.51047,139.198030437,14835996.8499363,2.7403998971,3.7072900048,2793781521.40236,2065141541.08048,2839101904.00249,4507734680.11902,3332082366.77367,4580858601.51296,99.0937418689,73.2493221917,100.7012284459,,,,,,0.0,-914.6585,-170.8639330956,,,,45489600.0,,1,0.7391922114,1.0162218779,1.3747735192,108.6585177866
12190,7226,Peru,604,PER,2003,Peru,4350030.0,26.54107,919287723.566662,860333402.164017,1182763578.94716,12.1385960191,32052805.6429692,5.9205664557,4.88,415737484.624735,389076058.980323,534891462.826746,1335025208.1914,1249409461.14434,1717655041.77391,49.131073864,45.9802767357,63.2124668601,26.96923,-56.63077,-2820212.346,-548610049.214224,-20.1897317632,0.0,0.0,0.0,0.0,0.0,-20.1897317632,27172726.0,27275000.0,1,0.9358695652,1.2866086957,1.3747735192,28.8307031
12191,7227,Guatemala,320,GTM,1964,Guatemala,0.0,9.864053,0.0,0.0,0.0,0.0,15889969.7389196,2.9350822785,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,4650000.0,4650000.0,1,5.54484,7.6228992,1.3747735192,1.8
12192,7228,"Korea, Dem. Rep.",408,PRK,1937,"Korea, North",,13.9813,,,,,0.0,,0.05,,,,,,,,,,,,,,,,,,,,,,,0,11.986842,16.47919296,1.3747735192,1.18
12193,7229,Albania,8,ALB,1938,Albania,102732.0,13.66059,850918.8828,10393247.4686761,14288361.3980517,,0.0,,0.05,,,,850918.8828,10393247.4686761,14288361.3980517,0.8181912335,9.9935071814,13.7388090366,,,,,,,,,,,,1040000.0,1040000.0,1,12.214146,16.79168448,1.3747735192,1.13
12194,7230,Argentina,32,ARG,2014,Argentina,26499451.998,71.9725878669,19219369853.8007,13980026226.7863,19219369853.8007,255.1956,17121245.3749253,3.1625147632,4.3477415504,6006751863.39923,4369266486.20129,6006751863.39923,25226121717.1999,18349292712.9875,25226121717.1999,603.4506204309,438.9454786691,603.4506204309,,,,,,,,,,,,41803125.0,,1,0.7273925385,1.0,1.3747735192,98.9460079051
